"Saint Paul Parish, Dominica",2
"Saint Peter Parish, Dominica",2
"Azua Province, Dominican Republic",2
"Baoruco Province, Dominican Republic",2
"Barahona Province, Dominican Republic",2
"Dajabón Province, Dominican Republic",2
"Distrito Nacional, Dominican Republic",2
"Duarte Province, Dominican Republic",2
"El Seibo Province, Dominican Republic",2
"Espaillat Province, Dominican Republic",2
"Hato Mayor Province, Dominican Republic",2
"Hermanas Mirabal Province, Dominican Republic",2
"Independencia, Dominican Republic",2
"La Altagracia Province, Dominican Republic",2
"La Romana Province, Dominican Republic",2
"La Vega Province, Dominican Republic",2
"María Trinidad Sánchez Province, Dominican Republic",2
"Monseñor Nouel Province, Dominican Republic",2
"Monte Cristi Province, Dominican Republic",2
"Monte Plata Province, Dominican Republic",2
"Pedernales Province, Dominican Republic",2
"Peravia Province, Dominican Republic",2
"Puerto Plata Province, Dominican Republic",2
"Samaná Province, Dominican Republic",2
"San Cristóbal Province, Dominican Republic",2
"San José de Ocoa Province, Dominican Republic",2
"San Juan Province, Dominican Republic",2
"San Pedro de Macorís, Dominican Republic",2
"Sánchez Ramírez Province, Dominican Republic",2
"Santiago Province, Dominican Republic",2
"Santiago Rodríguez Province, Dominican Republic",2
"Santo Domingo Province, Dominican Republic",2
"Valverde Province, Dominican Republic",2
"Azuay, Ecuador",2
"Bolívar, Ecuador",2
"Cañar, Ecuador",2
"Carchi, Ecuador",2
"Chimborazo, Ecuador",2
"Cotopaxi, Ecuador",2
"El Oro, Ecuador",2
"Esmeraldas, Ecuador",2
"Galápagos, Ecuador",2
"Guayas, Ecuador",2
"Imbabura, Ecuador",2
"Loja, Ecuador",2
"Los Ríos, Ecuador",2
"Manabí, Ecuador",2
"Morona-Santiago, Ecuador",2
"Napo, Ecuador",2
"Orellana, Ecuador",2
"Pastaza, Ecuador",2
"Pichincha, Ecuador",2
"Santa Elena, Ecuador",2
"Santo Domingo de los Tsáchilas, Ecuador",2
"Sucumbíos, Ecuador",2
"Tungurahua, Ecuador",2
"Zamora Chinchipe, Ecuador",2
"Alexandria, Egypt",2
"Aswan, Egypt",2
"Asyut, Egypt",2
"Beheira, Egypt",2
"Beni Suef, Egypt",2
"Cairo, Egypt",2
"Dakahlia, Egypt",2
"Damietta, Egypt",2
"Faiyum, Egypt",2
"Gharbia, Egypt",2
"Giza, Egypt",2
"Ismailia, Egypt",2
"Kafr el-Sheikh, Egypt",2
"Luxor, Egypt",2
"Matrouh, Egypt",2
"Minya, Egypt",2
"Monufia, Egypt",2
"New Valley, Egypt",2
"North Sinai, Egypt",2
"Port Said, Egypt",2
"Qalyubia, Egypt",2
"Qena, Egypt",2
"Red Sea, Egypt",2
"Sharqia, Egypt",2
"Sohag, Egypt",2
"South Sinai, Egypt",2
"Suez, Egypt",2
"Ahuachapán Department, El Salvador",2
"Cabañas Department, El Salvador",2
"Chalatenango Department, El Salvador",2
"Cuscatlán Department, El Salvador",2
"La Libertad Department, El Salvador",2
"La Paz Department, El Salvador",2
"La Unión Department, El Salvador",2
"Morazán Department, El Salvador",2
"San Miguel Department, El Salvador",2
"San Salvador Department, El Salvador",2
"San Vicente Department, El Salvador",2
"Santa Ana Department, El Salvador",2
"Sonsonate Department, El Salvador",2
"Usulután Department, El Salvador",2
"Annobón Province, Equatorial Guinea",2
"Bioko Norte Province, Equatorial Guinea",2
"Bioko Sur Province, Equatorial Guinea",2
"Centro Sur Province, Equatorial Guinea",2
"Kié-Ntem Province, Equatorial Guinea",2
"Litoral Province, Equatorial Guinea",2
"Wele-Nzas Province, Equatorial Guinea",2
"Anseba Region, Eritrea",2
"Debub Region, Eritrea",2
"Gash-Barka Region, Eritrea",2
"Maekel Region, Eritrea",2
"Northern Red Sea Region, Eritrea",2
"Southern Red Sea Region, Eritrea",2
"Harju County, Estonia",2
"Hiiu County, Estonia",2
"Ida-Viru County, Estonia",2
"Järva County, Estonia",2
"Jõgeva County, Estonia",2
"Lääne County, Estonia",2
"Lääne-Viru County, Estonia",2
"Pärnu County, Estonia",2
"Põlva County, Estonia",2
"Rapla County, Estonia",2
"Saare County, Estonia",2
"Tartu County, Estonia",2
"Valga County, Estonia",2
"Viljandi County, Estonia",2
"Võru County, Estonia",2
"Hhohho District, Eswatini",2
"Lubombo District, Eswatini",2
"Manzini District, Eswatini",2
"Shiselweni District, Eswatini",2
"Addis Ababa, Ethiopia",2
"Afar Region, Ethiopia",2
"Amhara Region, Ethiopia",2
"Benishangul-Gumuz Region, Ethiopia",2
"Dire Dawa, Ethiopia",2
"Gambela Region, Ethiopia",2
"Harari Region, Ethiopia",2
"Oromia Region, Ethiopia",2
"Somali Region, Ethiopia",2
"Southern Nations Nationalities and Peoples' Region, Ethiopia",2
"Tigray Region, Ethiopia",2
"Eysturoy, Faroe Islands",2
"Northern Isles, Faroe Islands",2
"Sandoy, Faroe Islands",2
"Streymoy, Faroe Islands",2
"Suðuroy, Faroe Islands",2
"Vágar, Faroe Islands",2
"Central Division, Fiji Islands",2
"Eastern Division, Fiji Islands",2
"Northern Division, Fiji Islands",2
"Western Division, Fiji Islands",2
"Åland Islands, Finland",2
"Central Finland, Finland",2
"Central Ostrobothnia, Finland",2
"Finland Proper, Finland",2
"Kainuu, Finland",2
"Kymenlaakso, Finland",2
"Lapland, Finland",2
"North Karelia, Finland",2
"Northern Ostrobothnia, Finland",2
"Ostrobothnia, Finland",2
"Päijänne Tavastia, Finland",2
"Pirkanmaa, Finland",2
"Satakunta, Finland",2
"South Karelia, Finland",2
"Southern Ostrobothnia, Finland",2
"Southern Savonia, Finland",2
"Tavastia Proper, Finland",2
"Uusimaa, Finland",2
"Auvergne-Rhône-Alpes, France",2
"Bourgogne-Franche-Comté, France",2
"Bretagne, France",2
"Centre-Val de Loire, France",2
"Corse, France",2
"Grand-Est, France",2
"Hauts-de-France, France",2
"Île-de-France, France",2
"Normandie, France",2
"Nouvelle-Aquitaine, France",2
"Occitanie, France",2
"Pays-de-la-Loire, France",2
"Provence-Alpes-Côte-d’Azur, France",2
"Estuaire Province, Gabon",2
"Haut-Ogooué Province, Gabon",2
"Moyen-Ogooué Province, Gabon",2
"Ngounié Province, Gabon",2
"Nyanga Province, Gabon",2
"Ogooué-Ivindo Province, Gabon",2
"Ogooué-Lolo Province, Gabon",2
"Ogooué-Maritime Province, Gabon",2
"Woleu-Ntem Province, Gabon",2
"Abkhazia, Georgia",2
"Adjara, Georgia",2
"Guria, Georgia",2
"Imereti, Georgia",2
"Kakheti, Georgia",2
"Kvemo Kartli, Georgia",2
"Mtskheta-Mtianeti, Georgia",2
"Racha-Lechkhumi and Kvemo Svaneti, Georgia",2
"Samegrelo-Zemo Svaneti, Georgia",2
"Samtskhe-Javakheti, Georgia",2
"Shida Kartli, Georgia",2
"Tbilisi, Georgia",2
"Baden-Württemberg, Germany",2
"Bavaria, Germany",2
"Berlin, Germany",2
"Brandenburg, Germany",2
"Bremen, Germany",2
"Hamburg, Germany",2
"Hessen, Germany",2
"Lower Saxony, Germany",2
"Mecklenburg-Vorpommern, Germany",2
"North Rhine-Westphalia, Germany",2
"Rhineland-Palatinate, Germany",2
"Saarland, Germany",2
"Saxony, Germany",2
"Saxony-Anhalt, Germany",2
"Schleswig-Holstein, Germany",2
"Thuringia, Germany",2
"Ahafo, Ghana",2
"Ashanti, Ghana",2
"Bono, Ghana",2
"Bono East, Ghana",2
"Central, Ghana",2
"Eastern, Ghana",2
"Greater Accra, Ghana",2
"North East, Ghana",2
"Northern, Ghana",2
"Oti, Ghana",2
"Savannah, Ghana",2
"Upper East, Ghana",2
"Upper West, Ghana",2
"Volta, Ghana",2
"Western, Ghana",2
"Western North, Ghana",2
"Attica Region, Greece",2
"Central Greece Region, Greece",2
"Central Macedonia, Greece",2
"Corfu Prefecture, Greece",2
"Crete Region, Greece",2
"East Attica Regional Unit, Greece",2
"Epirus Region, Greece",2
"Ionian Islands Region, Greece",2
"Kefalonia Prefecture, Greece",2
"Lefkada Regional Unit, Greece",2
"Peloponnese Region, Greece",2
"South Aegean, Greece",2
"West Greece Region, Greece",2
"West Macedonia Region, Greece",2
"Carriacou and Petite Martinique, Grenada",2
"Saint Andrew Parish, Grenada",2
"Saint David Parish, Grenada",2
"Saint George Parish, Grenada",2
"Saint John Parish, Grenada",2
"Saint Mark Parish, Grenada",2
"Saint Patrick Parish, Grenada",2
"Alta Verapaz, Guatemala",2
"Baja Verapaz, Guatemala",2
"Chimaltenango, Guatemala",2
"Chiquimula, Guatemala",2
"El Progreso, Guatemala",2
"Escuintla, Guatemala",2
"Guatemala, Guatemala",2
"Huehuetenango, Guatemala",2
"Izabal, Guatemala",2
"Jalapa, Guatemala",2
"Jutiapa, Guatemala",2
"Petén, Guatemala",2
"Quetzaltenango, Guatemala",2
"Quiché, Guatemala",2
"Retalhuleu, Guatemala",2
"Sacatepéquez, Guatemala",2
"San Marcos, Guatemala",2
"Santa Rosa, Guatemala",2
"Sololá, Guatemala",2
"Suchitepéquez, Guatemala",2
"Totonicapán, Guatemala",2
"Boké Region, Guinea",2
"Conakry, Guinea",2
"Kankan Region, Guinea",2
"Kindia Region, Guinea",2
"Labé Region, Guinea",2
"Mamou Region, Guinea",2
"Nzérékoré Region, Guinea",2
"Bafatá, Guinea-Bissau",2
"Biombo Region, Guinea-Bissau",2
"Bolama Region, Guinea-Bissau",2
"Cacheu Region, Guinea-Bissau",2
"Gabú Region, Guinea-Bissau",2
"Oio Region, Guinea-Bissau",2
"Quinara Region, Guinea-Bissau",2
"Tombali Region, Guinea-Bissau",2
"Barima-Waini, Guyana",2
"Cuyuni-Mazaruni, Guyana",2
"Demerara-Mahaica, Guyana",2
"East Berbice-Corentyne, Guyana",2
"Essequibo Islands-West Demerara, Guyana",2
"Mahaica-Berbice, Guyana",2
"Pomeroon-Supenaam, Guyana",2
"Potaro-Siparuni, Guyana",2
"Upper Demerara-Berbice, Guyana",2
"Upper Takutu-Upper Essequibo, Guyana",2
"Artibonite, Haiti",2
"Centre, Haiti",2
"Grand'Anse, Haiti",2
"Nippes, Haiti",2
"Nord, Haiti",2
"Nord-Est, Haiti",2
"Nord-Ouest, Haiti",2
"Ouest, Haiti",2
"Sud, Haiti",2
"Sud-Est, Haiti",2
"Atlántida Department, Honduras",2
"Bay Islands Department, Honduras",2
"Choluteca Department, Honduras",2
"Colón Department, Honduras",2
"Comayagua Department, Honduras",2
"Copán Department, Honduras",2
"Cortés Department, Honduras",2
"El Paraíso Department, Honduras",2
"Francisco Morazán Department, Honduras",2
"Gracias a Dios Department, Honduras",2
"Intibucá Department, Honduras",2
"La Paz Department, Honduras",2
"Lempira Department, Honduras",2
"Ocotepeque Department, Honduras",2
"Olancho Department, Honduras",2
"Santa Bárbara Department, Honduras",2
"Valle Department, Honduras",2
"Yoro Department, Honduras",2
"Central and Western, Hong Kong S.A.R.",2
"Islands, Hong Kong S.A.R.",2
"Kowloon City, Hong Kong S.A.R.",2
"Kwun Tong, Hong Kong S.A.R.",2
"North, Hong Kong S.A.R.",2
"Sai Kung, Hong Kong S.A.R.",2
"Sha Tin, Hong Kong S.A.R.",2
"Sham Shui Po, Hong Kong S.A.R.",2
"Southern, Hong Kong S.A.R.",2
"Tai Po, Hong Kong S.A.R.",2
"Tsuen Wan, Hong Kong S.A.R.",2
"Wan Chai, Hong Kong S.A.R.",2
"Wong Tai Sin, Hong Kong S.A.R.",2
"Yau Tsim Mong, Hong Kong S.A.R.",2
"Yuen Long, Hong Kong S.A.R.",2
"Bács-Kiskun, Hungary",2
"Baranya, Hungary",2
"Békés, Hungary",2
"Borsod-Abaúj-Zemplén, Hungary",2
"Budapest, Hungary",2
"Csongrád County, Hungary",2
"Fejér County, Hungary",2
"Győr-Moson-Sopron County, Hungary",2
"Hajdú-Bihar County, Hungary",2
"Heves County, Hungary",2
"Jász-Nagykun-Szolnok County, Hungary",2
"Komárom-Esztergom, Hungary",2
"Nógrád County, Hungary",2
"Pest County, Hungary",2
"Somogy County, Hungary",2
"Szabolcs-Szatmár-Bereg County, Hungary",2
"Tolna County, Hungary",2
"Vas County, Hungary",2
"Veszprém County, Hungary",2
"Zala County, Hungary",2
"Capital Region, Iceland",2
"Eastern Region, Iceland",2
"Northeastern Region, Iceland",2
"Northwestern Region, Iceland",2
"Southern Peninsula Region, Iceland",2
"Southern Region, Iceland",2
"Western Region, Iceland",2
"Westfjords, Iceland",2
"Andaman and Nicobar Islands, India",2
"Andhra Pradesh, India",2
"Arunachal Pradesh, India",2
"Assam, India",2
"Bihar, India",2
"Chandigarh, India",2
"Chhattisgarh, India",2
"Dadra and Nagar Haveli and Daman and Diu, India",2
"Delhi, India",2
"Goa, India",2
"Gujarat, India",2
"Haryana, India",2
"Himachal Pradesh, India",2
"Jammu and Kashmir, India",2
"Jharkhand, India",2
"Karnataka, India",2
"Kerala, India",2
"Ladakh, India",2
"Lakshadweep, India",2
"Madhya Pradesh, India",2
"Maharashtra, India",2
"Manipur, India",2
"Meghalaya, India",2
"Mizoram, India",2
"Nagaland, India",2
"Odisha, India",2
"Puducherry, India",2
"Punjab, India",2
"Rajasthan, India",2
"Sikkim, India",2
"Tamil Nadu, India",2
"Telangana, India",2
"Tripura, India",2
"Uttar Pradesh, India",2
"Uttarakhand, India",2
"West Bengal, India",2
"Aceh, Indonesia",2
"Bali, Indonesia",2
"Banten, Indonesia",2
"Bengkulu, Indonesia",2
"DI Yogyakarta, Indonesia",2
"DKI Jakarta, Indonesia",2
"Gorontalo, Indonesia",2
"Jambi, Indonesia",2
"Jawa Barat, Indonesia",2
"Jawa Tengah, Indonesia",2
"Jawa Timur, Indonesia",2
"Kalimantan Barat, Indonesia",2
"Kalimantan Selatan, Indonesia",2
"Kalimantan Tengah, Indonesia",2
"Kalimantan Timur, Indonesia",2
"Kalimantan Utara, Indonesia",2
"Kepulauan Bangka Belitung, Indonesia",2
"Kepulauan Riau, Indonesia",2
"Lampung, Indonesia",2
"Maluku, Indonesia",2
"Maluku Utara, Indonesia",2
"Nusa Tenggara Barat, Indonesia",2
"Nusa Tenggara Timur, Indonesia",2
"Papua, Indonesia",2
"Papua Barat, Indonesia",2
"Papua Barat Daya, Indonesia",2
"Papua Pegunungan, Indonesia",2
"Papua Selatan, Indonesia",2
"Papua Tengah, Indonesia",2
"Riau, Indonesia",2
"Sulawesi Barat, Indonesia",2
"Sulawesi Selatan, Indonesia",2
"Sulawesi Tengah, Indonesia",2
"Sulawesi Tenggara, Indonesia",2
"Sulawesi Utara, Indonesia",2
"Sumatera Barat, Indonesia",2
"Sumatera Selatan, Indonesia",2
"Sumatera Utara, Indonesia",2
"Alborz, Iran",2
"Ardabil, Iran",2
"Bushehr, Iran",2
"Chaharmahal and Bakhtiari, Iran",2
"East Azerbaijan, Iran",2
"Fars, Iran",2
"Gilan, Iran",2
"Golestan, Iran",2
"Hamadan, Iran",2
"Hormozgan, Iran",2
"Ilam, Iran",2
"Isfahan, Iran",2
"Kerman, Iran",2
"Kermanshah, Iran",2
"Khuzestan, Iran",2
"Kohgiluyeh and Boyer-Ahmad, Iran",2
"Kurdistan, Iran",2
"Lorestan, Iran",2
"Markazi, Iran",2
"Mazandaran, Iran",2
"North Khorasan, Iran",2
"Qazvin, Iran",2
"Qom, Iran",2
"Razavi Khorasan, Iran",2
"Semnan, Iran",2
"Sistan and Baluchestan, Iran",2
"South Khorasan, Iran",2
"Tehran, Iran",2
"West Azarbaijan, Iran",2
"Yazd, Iran",2
"Zanjan, Iran",2
"Al Anbar, Iraq",2
"Al Muthanna, Iraq",2
"Al-Qādisiyyah, Iraq",2
"Babylon, Iraq",2
"Baghdad, Iraq",2
"Basra, Iraq",2
"Dhi Qar, Iraq",2
"Diyala, Iraq",2
"Dohuk, Iraq",2
"Erbil, Iraq",2
"Karbala, Iraq",2
"Kirkuk, Iraq",2
"Maysan, Iraq",2
"Najaf, Iraq",2
"Nineveh, Iraq",2
"Saladin, Iraq",2
"Sulaymaniyah, Iraq",2
"Wasit, Iraq",2
"Connacht, Ireland",2
"Leinster, Ireland",2
"Munster, Ireland",2
"Ulster, Ireland",2
"Central District, Israel",2
"Haifa District, Israel",2
"Jerusalem District, Israel",2
"Northern District, Israel",2
"Southern District, Israel",2
"Tel Aviv District, Israel",2
"Abruzzo, Italy",2
"Aosta Valley, Italy",2
"Apulia, Italy",2
"Barletta-Andria-Trani, Italy",2
"Basilicata, Italy",2
"Calabria, Italy",2
"Campania, Italy",2
"Emilia-Romagna, Italy",2
"Friuli–Venezia Giulia, Italy",2
"Lazio, Italy",2
"Liguria, Italy",2
"Lombardy, Italy",2
"Marche, Italy",2
"Molise, Italy",2
"Piedmont, Italy",2
"Ravenna, Italy",2
"Sardinia, Italy",2
"Sicily, Italy",2
"Trentino-South Tyrol, Italy",2
"Tuscany, Italy",2
"Umbria, Italy",2
"Veneto, Italy",2
"Clarendon Parish, Jamaica",2
"Hanover Parish, Jamaica",2
"Kingston Parish, Jamaica",2
"Manchester Parish, Jamaica",2
"Portland Parish, Jamaica",2
"Saint Andrew, Jamaica",2
"Saint Ann Parish, Jamaica",2
"Saint Catherine Parish, Jamaica",2
"Saint Elizabeth Parish, Jamaica",2
"Saint James Parish, Jamaica",2
"Saint Mary Parish, Jamaica",2
"Saint Thomas Parish, Jamaica",2
"Trelawny Parish, Jamaica",2
"Westmoreland Parish, Jamaica",2
"Aichi Prefecture, Japan",2
"Akita Prefecture, Japan",2
"Aomori Prefecture, Japan",2
"Chiba Prefecture, Japan",2
"Ehime Prefecture, Japan",2
"Fukui Prefecture, Japan",2
"Fukuoka Prefecture, Japan",2
"Fukushima Prefecture, Japan",2
"Gifu Prefecture, Japan",2
"Gunma Prefecture, Japan",2
"Hiroshima Prefecture, Japan",2
"Hokkaidō Prefecture, Japan",2
"Hyōgo Prefecture, Japan",2
"Ibaraki Prefecture, Japan",2
"Ishikawa Prefecture, Japan",2
"Iwate Prefecture, Japan",2
"Kagawa Prefecture, Japan",2
"Kagoshima Prefecture, Japan",2
"Kanagawa Prefecture, Japan",2
"Kōchi Prefecture, Japan",2
"Kumamoto Prefecture, Japan",2
"Kyōto Prefecture, Japan",2
"Mie Prefecture, Japan",2
"Miyagi Prefecture, Japan",2
"Miyazaki Prefecture, Japan",2
"Nagano Prefecture, Japan",2
"Nagasaki Prefecture, Japan",2
"Nara Prefecture, Japan",2
"Niigata Prefecture, Japan",2
"Ōita Prefecture, Japan",2
"Okayama Prefecture, Japan",2
"Okinawa Prefecture, Japan",2
"Ōsaka Prefecture, Japan",2
"Saga Prefecture, Japan",2
"Saitama Prefecture, Japan",2
"Shiga Prefecture, Japan",2
"Shimane Prefecture, Japan",2
"Shizuoka Prefecture, Japan",2
"Tochigi Prefecture, Japan",2
"Tokushima Prefecture, Japan",2
"Tokyo, Japan",2
"Tottori Prefecture, Japan",2
"Toyama Prefecture, Japan",2
"Wakayama Prefecture, Japan",2
"Yamagata Prefecture, Japan",2
"Yamaguchi Prefecture, Japan",2
"Yamanashi Prefecture, Japan",2
"Ajloun, Jordan",2
"Amman, Jordan",2
"Aqaba, Jordan",2
"Balqa, Jordan",2
"Irbid, Jordan",2
"Jerash, Jordan",2
"Karak, Jordan",2
"Ma'an, Jordan",2
"Madaba, Jordan",2
"Mafraq, Jordan",2
"Tafilah, Jordan",2
"Zarqa, Jordan",2
"Akmola Region, Kazakhstan",2
"Aktobe Region, Kazakhstan",2
"Almaty, Kazakhstan",2
"Almaty Region, Kazakhstan",2
"Atyrau Region, Kazakhstan",2
"Baikonur, Kazakhstan",2
"East Kazakhstan Region, Kazakhstan",2
"Jambyl Region, Kazakhstan",2
"Karaganda Region, Kazakhstan",2
"Kostanay Region, Kazakhstan",2
"Kyzylorda Region, Kazakhstan",2
"Mangystau Region, Kazakhstan",2
"North Kazakhstan Region, Kazakhstan",2
"Nur-Sultan, Kazakhstan",2
"Pavlodar Region, Kazakhstan",2
"Turkestan Region, Kazakhstan",2
"West Kazakhstan Province, Kazakhstan",2
"Baringo, Kenya",2
"Bomet, Kenya",2
"Bungoma, Kenya",2
"Busia, Kenya",2
"Embu, Kenya",2
"Garissa, Kenya",2
"Homa Bay, Kenya",2
"Isiolo, Kenya",2
"Kajiado, Kenya",2
"Kakamega, Kenya",2
"Kericho, Kenya",2
"Kiambu, Kenya",2
"Kilifi, Kenya",2
"Kirinyaga, Kenya",2
"Kisii, Kenya",2
"Kisumu, Kenya",2
"Kitui, Kenya",2
"Kwale, Kenya",2
"Laikipia, Kenya",2
"Lamu, Kenya",2
"Machakos, Kenya",2
"Makueni, Kenya",2
"Mandera, Kenya",2
"Marsabit, Kenya",2
"Meru, Kenya",2
"Migori, Kenya",2
"Mombasa, Kenya",2
"Murang'a, Kenya",2
"Nairobi City, Kenya",2
"Nakuru, Kenya",2
"Nandi, Kenya",2
"Narok, Kenya",2
"Nyamira, Kenya",2
"Nyandarua, Kenya",2
"Nyeri, Kenya",2
"Samburu, Kenya",2
"Siaya, Kenya",2
"Tana River, Kenya",2
"Tharaka-Nithi, Kenya",2
"Trans Nzoia, Kenya",2
"Turkana, Kenya",2
"Uasin Gishu, Kenya",2
"Wajir, Kenya",2
"West Pokot, Kenya",2
"Gilbert Islands, Kiribati",2
"Line Islands, Kiribati",2
"Phoenix Islands, Kiribati",2
"Al Ahmadi, Kuwait",2
"Al Farwaniyah, Kuwait",2
"Al Jahra, Kuwait",2
"Capital, Kuwait",2
"Hawalli, Kuwait",2
"Mubarak Al-Kabeer, Kuwait",2
"Batken Region, Kyrgyzstan",2
"Bishkek, Kyrgyzstan",2
"Chuy Region, Kyrgyzstan",2
"Issyk-Kul Region, Kyrgyzstan",2
"Jalal-Abad Region, Kyrgyzstan",2
"Naryn Region, Kyrgyzstan",2
"Osh Region, Kyrgyzstan",2
"Talas Region, Kyrgyzstan",2
"Attapeu Province, Laos",2
"Bokeo Province, Laos",2
"Bolikhamsai Province, Laos",2
"Champasak Province, Laos",2
"Houaphanh Province, Laos",2
"Khammouane Province, Laos",2
"Luang Namtha Province, Laos",2
"Luang Prabang Province, Laos",2
"Oudomxay Province, Laos",2
"Phongsaly Province, Laos",2
"Sainyabuli Province, Laos",2
"Salavan Province, Laos",2
"Savannakhet Province, Laos",2
"Sekong Province, Laos",2
"Vientiane Prefecture, Laos",2
"Vientiane Province, Laos",2
"Xaisomboun Province, Laos",2
"Xiangkhouang Province, Laos",2
"Aglona Municipality, Latvia",2
"Aizkraukle Municipality, Latvia",2
"Aizpute Municipality, Latvia",2
"Aknīste Municipality, Latvia",2
"Aloja Municipality, Latvia",2
"Alsunga Municipality, Latvia",2
"Alūksne Municipality, Latvia",2
"Ape Municipality, Latvia",2
"Auce Municipality, Latvia",2
"Babīte Municipality, Latvia",2
"Baldone Municipality, Latvia",2
"Baltinava Municipality, Latvia",2
"Balvi Municipality, Latvia",2
"Bauska Municipality, Latvia",2
"Beverīna Municipality, Latvia",2
"Brocēni Municipality, Latvia",2
"Carnikava Municipality, Latvia",2
"Cēsis Municipality, Latvia",2
"Cesvaine Municipality, Latvia",2
"Cibla Municipality, Latvia",2
"Dagda Municipality, Latvia",2
"Daugavpils Municipality, Latvia",2
"Dobele Municipality, Latvia",2
"Dundaga Municipality, Latvia",2
"Durbe Municipality, Latvia",2
"Engure Municipality, Latvia",2
"Ērgļi Municipality, Latvia",2
"Garkalne Municipality, Latvia",2
"Grobiņa Municipality, Latvia",2
"Gulbene Municipality, Latvia",2
"Iecava Municipality, Latvia",2
"Ikšķile Municipality, Latvia",2
"Ilūkste Municipality, Latvia",2
"Inčukalns Municipality, Latvia",2
"Jaunjelgava Municipality, Latvia",2
"Jaunpils Municipality, Latvia",2
"Jēkabpils Municipality, Latvia",2
"Jelgava, Latvia",2
"Jelgava Municipality, Latvia",2
"Jūrmala, Latvia",2
"Kandava Municipality, Latvia",2
"Kārsava Municipality, Latvia",2
"Ķegums Municipality, Latvia",2
"Ķekava Municipality, Latvia",2
"Kocēni Municipality, Latvia",2
"Koknese Municipality, Latvia",2
"Krāslava Municipality, Latvia",2
"Kuldīga Municipality, Latvia",2
"Lielvārde Municipality, Latvia",2
"Liepāja, Latvia",2
"Līgatne Municipality, Latvia",2
"Limbaži Municipality, Latvia",2
"Līvāni Municipality, Latvia",2
"Lubāna Municipality, Latvia",2
"Ludza Municipality, Latvia",2
"Madona Municipality, Latvia",2
"Mālpils Municipality, Latvia",2
"Mārupe Municipality, Latvia",2
"Mazsalaca Municipality, Latvia",2
"Naukšēni Municipality, Latvia",2
"Nereta Municipality, Latvia",2
"Nīca Municipality, Latvia",2
"Ogre Municipality, Latvia",2
"Olaine Municipality, Latvia",2
"Ozolnieki Municipality, Latvia",2
"Pārgauja Municipality, Latvia",2
"Pāvilosta Municipality, Latvia",2
"Pļaviņas Municipality, Latvia",2
"Preiļi Municipality, Latvia",2
"Priekule Municipality, Latvia",2
"Priekuļi Municipality, Latvia",2
"Rauna Municipality, Latvia",2
"Rēzekne, Latvia",2
"Riebiņi Municipality, Latvia",2
"Riga, Latvia",2
"Roja Municipality, Latvia",2
"Ropaži Municipality, Latvia",2
"Rucava Municipality, Latvia",2
"Rugāji Municipality, Latvia",2
"Rūjiena Municipality, Latvia",2
"Rundāle Municipality, Latvia",2
"Salacgrīva Municipality, Latvia",2
"Salaspils Municipality, Latvia",2
"Saldus Municipality, Latvia",2
"Saulkrasti Municipality, Latvia",2
"Sēja Municipality, Latvia",2
"Sigulda Municipality, Latvia",2
"Skrīveri Municipality, Latvia",2
"Skrunda Municipality, Latvia",2
"Smiltene Municipality, Latvia",2
"Stopiņi Municipality, Latvia",2
"Strenči Municipality, Latvia",2
"Talsi Municipality, Latvia",2
"Tērvete Municipality, Latvia",2
"Vaiņode Municipality, Latvia",2
"Valka Municipality, Latvia",2
"Valmiera, Latvia",2
"Varakļāni Municipality, Latvia",2
"Vārkava Municipality, Latvia",2
"Vecpiebalga Municipality, Latvia",2
"Vecumnieki Municipality, Latvia",2
"Ventspils, Latvia",2
"Ventspils Municipality, Latvia",2
"Viesīte Municipality, Latvia",2
"Viļaka Municipality, Latvia",2
"Viļāni Municipality, Latvia",2
"Zilupe Municipality, Latvia",2
"Akkar, Lebanon",2
"Baalbek-Hermel, Lebanon",2
"Beirut, Lebanon",2
"Beqaa, Lebanon",2
"Mount Lebanon, Lebanon",2
"Nabatieh, Lebanon",2
"North, Lebanon",2
"South, Lebanon",2
"Berea District, Lesotho",2
"Butha-Buthe District, Lesotho",2
"Leribe District, Lesotho",2
"Mafeteng District, Lesotho",2
"Maseru District, Lesotho",2
"Mohale's Hoek District, Lesotho",2
"Mokhotlong District, Lesotho",2
"Qacha's Nek District, Lesotho",2
"Quthing District, Lesotho",2
"Thaba-Tseka District, Lesotho",2
"Bomi County, Liberia",2
"Bong County, Liberia",2
"Gbarpolu County, Liberia",2
"Grand Bassa County, Liberia",2
"Grand Cape Mount County, Liberia",2
"Grand Gedeh County, Liberia",2
"Grand Kru County, Liberia",2
"Lofa County, Liberia",2
"Margibi County, Liberia",2
"Maryland County, Liberia",2
"Montserrado County, Liberia",2
"Nimba, Liberia",2
"River Cess County, Liberia",2
"River Gee County, Liberia",2
"Sinoe County, Liberia",2
"Al Wahat District, Libya",2
"Benghazi, Libya",2
"Derna District, Libya",2
"Ghat District, Libya",2
"Jabal al Akhdar, Libya",2
"Jabal al Gharbi District, Libya",2
"Jafara, Libya",2
"Jufra, Libya",2
"Kufra District, Libya",2
"Marj District, Libya",2
"Misrata District, Libya",2
"Murqub, Libya",2
"Murzuq District, Libya",2
"Nalut District, Libya",2
"Nuqat al Khams, Libya",2
"Sabha District, Libya",2
"Sirte District, Libya",2
"Tripoli District, Libya",2
"Wadi al Hayaa District, Libya",2
"Wadi al Shatii District, Libya",2
"Zawiya District, Libya",2
